gameid,roundNum,sender,tangram,numWords,NNnum,VBnum,DTnum,PRPnum,INnum,TOnum,RBnum
2760-0,6,director,G,3,2,1,0,0,0,0,0
2760-0,6,director,J,6,3,1,0,0,0,0,2
4927-0,1,director,B,9,1,2,1,0,1,1,0
4927-0,1,director,B,6,1,2,2,0,0,0,0
4927-0,1,director,B,5,1,1,1,0,0,1,0
4927-0,1,matcher,B,7,1,2,1,1,1,0,0
4927-0,1,matcher,B,8,3,0,0,0,1,0,0
4927-0,1,director,B,9,3,1,2,1,1,0,1
4927-0,1,matcher,B,7,2,0,2,1,1,0,0
4927-0,1,director,B,9,3,2,1,0,1,0,0
4927-0,1,director,B,9,2,1,1,1,1,2,0
4927-0,1,director,H,16,4,1,3,0,2,0,3
4927-0,1,director,H,6,1,0,1,0,1,0,0
4927-0,1,matcher,H,10,2,2,1,1,2,0,1
4927-0,1,director,E,14,1,1,2,1,2,0,1
4927-0,1,director,E,7,3,0,1,0,1,0,1
4927-0,1,matcher,E,3,0,2,0,0,0,0,1
4927-0,1,matcher,J,3,1,0,0,0,1,0,0
4927-0,1,director,J,15,3,1,3,0,3,0,1
4927-0,1,matcher,J,10,3,1,1,0,2,0,2
4927-0,1,director,L,10,5,0,1,1,2,1,0
4927-0,1,director,L,2,0,1,0,0,0,0,1
4927-0,1,director,L,6,1,0,0,1,3,0,0
4927-0,1,director,I,9,4,2,0,0,2,0,0
4927-0,1,director,I,7,1,1,0,2,2,0,0
4927-0,1,matcher,I,5,2,0,1,0,1,1,0
4927-0,1,director,K,10,3,0,2,0,2,0,0
4927-0,1,director,F,9,3,3,1,0,2,0,0
4927-0,1,director,F,3,1,0,0,0,2,0,0
4927-0,1,director,G,7,3,1,1,0,1,0,0
4927-0,1,matcher,G,9,4,2,1,0,2,0,0
4927-0,1,matcher,A,8,1,3,1,1,1,0,0
4927-0,1,director,A,6,2,2,2,0,0,0,0
4927-0,1,director,C,15,4,3,4,0,2,1,0
4927-0,1,director,C,8,2,4,0,0,2,0,0
4927-0,1,matcher,C,8,3,0,1,0,2,0,0
4927-0,1,director,C,6,2,1,1,0,0,0,0
4927-0,1,matcher,G,8,1,2,2,1,1,0,0
4927-0,1,director,H,3,1,1,1,0,0,0,0
4927-0,1,director,G,7,3,1,1,0,1,0,0
4927-0,1,matcher,G,8,4,1,1,0,1,0,1
4927-0,2,director,B,6,2,1,1,0,0,0,2
4927-0,2,director,D,7,2,3,1,0,0,0,0
4927-0,2,director,D,3,1,0,0,0,2,0,0
4927-0,2,director,C,11,3,3,2,0,3,0,0
4927-0,2,director,F,9,3,3,1,0,2,0,0
4927-0,2,director,I,14,2,4,1,1,3,0,0
4927-0,2,director,L,11,3,2,2,0,2,1,0
4927-0,2,director,K,7,3,0,2,0,1,0,0
4927-0,2,director,J,17,6,1,4,0,3,0,0
4927-0,2,director,A,7,1,3,0,0,1,0,1
4927-0,2,director,G,5,3,1,1,0,0,0,0
4927-0,2,director,E,10,3,2,2,0,1,0,0
4927-0,2,director,K,6,1,1,1,0,2,0,0
4927-0,2,director,H,9,2,2,2,0,1,0,0
4927-0,3,director,L,8,3,2,2,0,1,0,0
4927-0,3,director,D,8,0,3,0,0,1,0,2
4927-0,3,director,I,13,3,1,1,1,4,0,0
4927-0,3,director,E,11,3,1,1,0,3,0,0
4927-0,3,director,J,10,4,1,1,0,2,0,0
4927-0,3,director,B,3,1,1,1,0,0,0,0
4927-0,3,director,A,7,1,4,0,0,1,0,0
4927-0,3,director,F,7,2,3,0,0,2,0,0
4927-0,3,director,H,6,2,1,2,0,1,0,0
4927-0,3,director,C,13,4,2,3,0,3,1,0
4927-0,3,director,K,6,1,1,1,0,2,0,0
4927-0,3,director,G,4,1,1,1,0,0,0,0
4927-0,4,director,F,7,2,3,0,0,2,0,0
4927-0,4,director,C,10,2,4,1,0,3,0,0
4927-0,4,director,J,9,3,2,0,0,2,0,0
4927-0,4,director,D,8,1,5,0,0,2,0,0
4927-0,4,director,G,2,0,2,0,0,0,0,0
4927-0,4,director,H,5,2,1,1,0,1,0,0
4927-0,4,director,I,12,3,1,0,1,4,0,0
4927-0,4,director,L,6,1,2,1,0,1,0,1
4927-0,4,director,K,5,1,1,0,0,2,0,0
4927-0,4,director,A,6,2,3,0,0,0,0,0
4927-0,4,director,B,3,1,1,1,0,0,0,0
4927-0,4,director,E,3,1,1,1,0,0,0,0
4927-0,5,director,A,6,1,3,0,0,0,0,1
4927-0,5,director,L,6,1,2,1,0,1,0,1
4927-0,5,director,J,8,3,2,0,0,1,0,0
4927-0,5,director,D,8,1,5,0,0,2,0,0
4927-0,5,director,H,5,2,1,1,0,1,0,0
4927-0,5,director,K,5,1,2,0,0,1,0,1
4927-0,5,director,C,10,2,4,1,0,3,0,0
4927-0,5,director,F,9,3,3,0,0,3,0,0
4927-0,5,director,I,9,2,3,0,1,2,0,0
4927-0,5,director,B,2,0,2,0,0,0,0,0
4927-0,5,director,E,2,0,2,0,0,0,0,0
4927-0,5,director,G,2,0,2,0,0,0,0,0
4927-0,6,director,L,6,1,3,1,0,0,0,1
4927-0,6,director,C,8,2,2,1,0,3,0,0
4927-0,6,director,F,7,2,3,0,0,2,0,0
4927-0,6,director,B,2,0,2,0,0,0,0,0
4927-0,6,director,K,5,1,2,0,0,1,0,1
4927-0,6,director,I,9,2,3,0,1,2,0,0
4927-0,6,director,H,5,2,1,1,0,1,0,0
4927-0,6,director,J,8,2,2,0,0,2,0,0
4927-0,6,director,A,11,2,3,0,1,4,0,0
4927-0,6,director,E,2,0,2,0,0,0,0,0
4927-0,6,director,G,2,0,2,0,0,0,0,0
4927-0,6,director,D,7,1,3,0,0,1,0,1
5204-4,1,director,B,7,2,2,2,0,0,1,0
5204-4,1,matcher,B,7,1,2,1,1,1,0,0
5204-4,1,director,B,12,3,2,1,3,1,0,0
5204-4,1,director,B,25,6,6,2,4,3,0,1
5204-4,1,director,A,11,1,3,2,2,1,0,0
5204-4,1,director,A,5,1,1,1,0,2,0,0
5204-4,1,director,I,15,7,4,1,0,3,0,0
5204-4,1,director,L,15,3,3,1,2,1,0,2
5204-4,1,director,L,8,2,2,1,1,1,0,1
5204-4,1,director,K,11,2,1,1,1,2,0,1
5204-4,1,director,J,10,4,1,3,0,0,0,1
5204-4,1,matcher,J,7,2,2,1,0,0,1,0
5204-4,1,director,J,6,2,1,0,1,0,0,0
5204-4,1,director,H,7,3,1,2,1,0,0,0
5204-4,1,director,H,8,2,2,1,1,1,1,0
5204-4,1,matcher,H,9,3,2,1,0,1,1,0
5204-4,1,director,G,12,4,2,2,1,2,1,0
5204-4,1,director,G,10,3,2,1,1,1,0,0
5204-4,1,matcher,G,7,2,1,0,2,2,0,0
5204-4,1,matcher,G,4,2,1,1,0,0,0,0
5204-4,1,director,G,5,1,1,0,1,0,0,0
5204-4,1,director,G,5,1,1,1,0,1,1,0
5204-4,1,director,G,4,2,0,1,0,1,0,0
5204-4,1,matcher,G,7,2,2,0,2,1,0,0
5204-4,1,director,G,8,2,2,1,1,1,0,0
5204-4,1,director,G,10,3,3,1,0,3,0,0
5204-4,1,director,G,4,0,2,0,0,0,0,1
5204-4,1,director,G,7,2,1,1,1,1,1,0
5204-4,1,director,B,5,1,1,1,1,0,1,0
5204-4,1,director,B,5,2,1,1,1,0,0,0
5204-4,1,director,B,11,6,1,1,0,3,0,0
5204-4,1,matcher,B,5,2,0,1,0,1,0,0
5204-4,1,director,B,7,2,2,1,1,0,1,0
5204-4,1,director,B,8,3,0,0,0,4,0,0
5204-4,1,matcher,G,5,1,3,0,0,0,0,1
5204-4,1,director,G,8,3,1,1,0,1,0,0
5204-4,1,director,G,7,1,1,1,1,1,0,0
5204-4,1,director,G,6,2,0,1,0,1,1,0
5204-4,1,director,D,18,6,3,4,1,2,1,0
5204-4,1,director,B,10,3,2,1,0,1,1,0
5204-4,1,director,B,5,3,0,0,1,1,0,0
5204-4,1,director,B,12,2,3,2,1,1,1,0
5204-4,1,matcher,F,2,0,0,0,0,1,0,1
5204-4,1,director,F,8,1,3,1,1,2,0,0
5204-4,1,director,F,5,1,1,0,0,1,0,1
5204-4,1,director,F,3,1,1,0,0,0,0,0
5204-4,1,director,C,8,4,2,1,0,0,1,0
5204-4,1,director,E,5,2,0,0,0,1,0,0
5204-4,1,matcher,E,8,2,1,1,0,1,0,0
5204-4,2,director,E,4,2,1,0,0,1,0,0
5204-4,2,director,K,11,4,2,2,0,2,1,0
5204-4,2,matcher,K,4,2,0,0,0,1,0,1
5204-4,2,director,F,10,3,3,0,0,3,0,1
5204-4,2,director,D,7,3,0,0,1,3,0,0
5204-4,2,director,J,8,5,0,1,0,1,0,0
5204-4,2,matcher,J,3,2,1,0,0,0,0,0
5204-4,2,director,J,3,0,2,0,0,0,0,0
5204-4,2,director,A,6,3,0,2,0,1,0,0
5204-4,2,director,I,9,3,2,0,0,2,0,1
5204-4,2,director,I,2,2,0,0,0,0,0,0
5204-4,2,director,B,9,3,5,0,0,0,1,0
5204-4,2,director,B,14,4,4,0,0,2,0,2
5204-4,2,director,B,7,2,1,0,2,1,0,0
5204-4,2,director,D,5,3,2,0,0,0,0,0
5204-4,2,director,D,2,1,1,0,0,0,0,0
5204-4,2,director,D,2,1,0,0,0,1,0,0
5204-4,2,matcher,D,2,2,0,0,0,0,0,0
5204-4,2,director,G,8,1,2,0,2,1,0,0
5204-4,2,director,G,2,0,1,0,0,0,0,1
5204-4,2,director,L,9,2,4,0,0,0,0,2
5204-4,2,director,H,3,1,1,1,0,0,0,0
5204-4,2,matcher,H,7,1,2,1,0,0,0,1
5204-4,3,director,D,9,4,3,0,0,0,0,1
5204-4,3,director,L,8,4,1,0,0,1,0,1
5204-4,3,director,A,4,3,0,0,0,1,0,0
5204-4,3,director,B,6,4,0,1,0,1,0,0
5204-4,3,director,I,5,3,2,0,0,0,0,0
5204-4,3,director,K,5,4,1,0,0,0,0,0
5204-4,3,director,C,5,2,1,1,0,0,1,0
5204-4,3,director,E,3,2,0,0,0,1,0,0
5204-4,3,director,F,5,3,2,0,0,0,0,0
5204-4,3,director,H,3,1,1,1,0,0,0,0
5204-4,3,director,G,2,2,0,0,0,0,0,0
5204-4,3,matcher,J,10,2,2,0,1,0,0,1
5204-4,3,director,J,5,4,0,1,0,0,0,0
5204-4,4,director,L,6,3,1,0,0,0,0,1
5204-4,4,director,K,8,3,1,0,0,1,0,1
5204-4,4,director,I,5,4,1,0,0,0,0,0
5204-4,4,director,A,3,3,0,0,0,0,0,0
5204-4,4,director,J,5,4,0,1,0,0,0,0
5204-4,4,director,G,4,3,0,0,0,1,0,0
5204-4,4,director,D,6,4,2,0,0,0,0,0
5204-4,4,director,E,5,3,0,0,0,1,0,0
5204-4,4,director,B,5,4,0,0,0,1,0,0
5204-4,4,matcher,B,18,4,3,2,3,3,0,1
5204-4,4,director,J,10,6,1,2,0,1,0,0
5204-4,4,matcher,J,3,1,1,0,0,0,0,1
5204-4,4,director,C,4,2,1,0,1,0,0,0
5204-4,4,director,H,3,1,1,1,0,0,0,0
5204-4,4,matcher,F,9,3,2,0,1,0,0,0
5204-4,4,director,F,5,3,0,1,0,0,1,0
5204-4,5,director,C,2,1,0,0,1,0,0,0
5204-4,5,director,H,3,1,1,1,0,0,0,0
5204-4,5,director,J,3,3,0,0,0,0,0,0
5204-4,5,director,D,6,4,2,0,0,0,0,0
5204-4,5,director,E,4,2,0,0,0,1,0,0
5204-4,5,director,B,3,3,0,0,0,0,0,0
5204-4,5,director,L,7,6,1,0,0,0,0,0
5204-4,5,director,G,2,2,0,0,0,0,0,0
5204-4,5,director,K,7,4,1,0,0,1,0,1
5204-4,5,director,I,2,2,0,0,0,0,0,0
5204-4,5,director,A,2,2,0,0,0,0,0,0
5204-4,5,director,F,4,2,2,0,0,0,0,0
5204-4,6,director,J,3,3,0,0,0,0,0,0
5204-4,6,director,L,7,5,0,1,0,0,1,0
5204-4,6,director,H,3,1,1,1,0,0,0,0
5204-4,6,director,K,6,5,0,0,0,1,0,0
5204-4,6,director,B,3,3,0,0,0,0,0,0
5204-4,6,director,L,4,2,2,0,0,0,0,0
5204-4,6,director,A,2,2,0,0,0,0,0,0
5204-4,6,director,D,5,3,2,0,0,0,0,0
5204-4,6,director,I,2,2,0,0,0,0,0,0
5204-4,6,director,C,2,1,0,0,1,0,0,0
5204-4,6,director,E,5,2,0,0,0,1,0,0
5204-4,6,director,G,2,2,0,0,0,0,0,0
5204-4,6,director,G,4,0,2,0,0,0,0,1
5204-4,6,director,C,4,1,3,0,0,0,0,0
5204-4,6,matcher,E,5,2,1,0,0,1,0,1
7264-8,1,director,K,9,4,1,1,1,2,0,0
7264-8,1,director,H,10,3,2,3,0,1,1,0
7264-8,1,director,F,10,2,2,1,1,3,0,0
7264-8,1,director,C,4,1,2,1,0,0,0,0
7264-8,1,director,I,11,2,2,2,1,2,0,0
7264-8,1,director,E,8,3,1,1,0,2,0,0
7264-8,1,director,J,5,2,1,1,0,0,0,0
7264-8,1,director,A,13,5,1,2,1,2,0,0
7264-8,1,director,G,33,7,2,9,0,4,0,1
7264-8,1,director,L,16,3,2,2,1,5,0,1
7264-8,1,director,B,16,5,1,3,1,4,1,1
7264-8,1,director,D,11,3,2,2,0,4,0,0
7264-8,2,director,K,16,5,2,2,1,4,0,0
7264-8,2,director,G,9,3,1,2,0,1,0,1
7264-8,2,director,L,8,3,1,1,1,2,0,0
7264-8,2,director,F,6,1,2,1,0,1,0,0
7264-8,2,director,I,11,2,1,2,1,2,0,0
7264-8,2,director,J,4,1,1,1,0,0,0,0
7264-8,2,director,H,10,3,1,2,1,1,1,0
7264-8,2,director,C,4,1,1,1,0,0,0,0
7264-8,2,director,E,5,1,2,1,0,0,0,0
7264-8,2,director,B,7,3,2,1,0,1,0,0
7264-8,2,director,A,4,2,1,1,0,0,0,0
7264-8,2,director,D,4,0,1,1,0,0,0,1
7264-8,3,director,I,8,4,1,2,0,1,0,0
7264-8,3,director,F,5,1,2,1,0,0,0,1
7264-8,3,director,L,7,2,1,2,0,2,0,0
7264-8,3,director,K,6,2,1,1,0,2,0,0
7264-8,3,director,A,3,1,2,0,0,0,0,0
7264-8,3,director,G,19,5,1,4,0,3,0,0
7264-8,3,director,E,6,1,3,1,0,0,0,0
7264-8,3,director,B,6,2,2,1,0,1,0,0
7264-8,3,director,D,3,0,1,1,0,0,0,0
7264-8,3,director,C,4,1,1,1,0,0,0,0
7264-8,3,director,H,10,2,2,3,0,1,1,0
7264-8,3,director,A,33,6,2,7,0,6,0,0
7264-8,3,director,H,4,0,1,1,0,0,0,0
7264-8,3,director,A,11,3,1,2,1,3,0,0
7264-8,4,director,F,6,1,2,1,0,1,0,0
7264-8,4,director,B,7,2,2,2,0,1,0,0
7264-8,4,director,J,4,1,1,1,0,0,0,0
7264-8,4,director,K,7,2,1,2,0,2,0,0
7264-8,4,director,A,3,1,1,1,0,0,0,0
7264-8,4,director,I,4,2,1,1,0,0,0,0
7264-8,4,director,L,7,2,1,2,0,2,0,0
7264-8,4,director,D,3,0,1,1,0,0,0,0
7264-8,4,director,G,10,2,2,2,0,1,0,0
7264-8,4,director,E,6,1,2,1,0,0,0,0
7264-8,4,director,H,8,2,2,2,0,1,1,0
7264-8,4,director,C,5,2,1,1,0,0,0,0
7264-8,4,director,I,39,7,3,8,3,8,0,0
7264-8,5,director,L,7,2,1,2,0,2,0,0
7264-8,5,director,F,6,1,3,1,0,1,0,0
7264-8,5,director,D,3,0,1,1,0,0,0,0
7264-8,5,director,I,4,2,1,1,0,0,0,0
7264-8,5,director,K,7,2,1,2,0,2,0,0
7264-8,5,director,J,4,1,1,1,0,0,0,0
7264-8,5,director,H,9,2,2,2,0,2,1,0
7264-8,5,director,G,8,2,1,2,0,1,0,0
7264-8,5,director,E,6,1,2,1,0,0,0,0
7264-8,5,director,C,4,1,1,1,0,0,0,0
7264-8,5,director,A,2,0,2,0,0,0,0,0
7264-8,5,director,B,4,2,2,0,0,0,0,0
7264-8,6,matcher,,3,0,0,0,0,0,0,0
7264-8,6,director,L,5,2,1,0,0,2,0,0
7264-8,6,director,E,4,2,1,0,0,0,0,0
7264-8,6,director,A,3,1,2,0,0,0,0,0
7264-8,6,director,B,5,2,3,0,0,0,0,0
7264-8,6,director,I,3,1,2,0,0,0,0,0
7264-8,6,director,K,5,2,1,0,0,2,0,0
7264-8,6,director,D,2,0,2,0,0,0,0,0
7264-8,6,director,F,4,0,4,0,0,0,0,0
7264-8,6,director,H,7,2,2,1,0,1,1,0
7264-8,6,director,C,2,0,2,0,0,0,0,0
7264-8,6,director,J,3,1,2,0,0,0,0,0
7264-8,6,director,G,6,1,2,0,0,1,0,0
8762-d,1,director,H,14,4,5,2,0,1,0,1
8762-d,1,director,F,13,5,3,2,0,3,0,0
8762-d,1,director,C,15,4,5,2,1,2,0,0
8762-d,1,director,J,14,5,0,4,0,4,0,0
8762-d,1,director,I,14,5,2,2,1,2,0,0
8762-d,1,director,D,12,5,2,2,1,2,0,0
8762-d,1,director,E,14,5,2,2,1,3,0,1
8762-d,1,director,G,16,6,3,2,0,3,0,2
8762-d,1,director,K,14,5,4,1,0,2,0,2
8762-d,1,director,L,18,6,3,2,1,3,2,0
8762-d,1,director,A,12,5,2,2,0,2,0,0
8762-d,1,director,B,21,6,4,4,0,2,0,0
8762-d,2,director,B,11,5,0,1,0,4,0,0
8762-d,2,director,A,9,4,0,1,0,3,0,0
8762-d,2,director,J,12,5,1,3,0,2,0,0
8762-d,2,director,I,16,5,3,2,1,3,0,0
8762-d,2,director,D,13,5,3,1,0,1,0,1
8762-d,2,director,D,5,1,3,0,0,0,0,0
8762-d,2,director,D,5,1,1,1,0,1,0,0
8762-d,2,director,F,13,5,4,0,0,4,0,0
8762-d,2,director,G,12,5,3,1,0,1,0,1
8762-d,2,director,C,10,4,2,1,0,3,0,0
8762-d,2,director,E,12,6,3,0,0,3,0,0
8762-d,2,director,L,13,5,2,0,1,2,1,0
8762-d,2,director,K,9,5,3,0,0,1,0,0
8762-d,2,director,H,10,3,3,1,0,0,0,1
8762-d,3,director,A,8,5,1,0,0,1,0,0
8762-d,3,director,H,6,3,2,1,0,0,0,0
8762-d,3,director,G,8,4,2,0,0,1,0,1
8762-d,3,director,L,8,3,1,0,1,2,1,0
8762-d,3,director,K,4,2,1,0,0,1,0,0
8762-d,3,director,F,11,5,2,0,0,4,0,0
8762-d,3,director,I,3,3,0,0,0,0,0,0
8762-d,3,director,E,9,4,2,0,0,2,0,1
8762-d,3,director,,10,5,3,0,0,1,0,0
8762-d,3,director,C,2,2,0,0,0,0,0,0
8762-d,3,director,J,6,4,0,0,0,1,0,0
8762-d,4,director,A,8,4,1,1,0,1,0,0
8762-d,4,director,F,8,3,2,0,0,1,0,1
8762-d,4,director,I,3,3,0,0,0,0,0,0
8762-d,4,director,L,5,2,1,0,0,1,1,0
8762-d,4,director,J,6,5,0,0,0,0,0,0
8762-d,4,director,F,7,4,3,0,0,0,0,0
8762-d,4,director,C,2,2,0,0,0,0,0,0
8762-d,4,director,K,3,2,1,0,0,0,0,0
8762-d,4,director,G,6,3,1,0,0,1,0,1
8762-d,4,director,H,6,3,2,1,0,0,0,0
8762-d,4,director,D,9,5,2,0,0,1,0,0
8762-d,5,director,H,6,3,2,1,0,0,0,0
8762-d,5,director,B,10,5,2,0,0,2,0,1
8762-d,5,director,G,4,3,1,0,0,0,0,0
8762-d,5,director,K,3,2,1,0,0,0,0,0
8762-d,5,director,F,5,3,1,0,0,1,0,0
8762-d,5,director,A,8,5,1,1,0,1,0,0
8762-d,5,director,D,9,5,2,0,0,1,0,0
8762-d,5,director,I,3,3,0,0,0,0,0,0
8762-d,5,director,C,2,2,0,0,0,0,0,0
8762-d,5,director,J,8,5,0,0,0,2,0,0
8762-d,5,director,E,9,3,1,0,0,3,0,0
8762-d,5,director,L,9,3,2,0,1,1,1,0
8762-d,6,director,D,10,5,3,0,0,1,0,0
8762-d,6,director,F,4,2,1,0,0,1,0,0
8762-d,6,director,B,9,3,1,1,0,3,0,0
8762-d,6,director,C,2,2,0,0,0,0,0,0
8762-d,6,director,L,4,1,1,0,0,1,1,0
8762-d,6,director,H,5,2,2,1,0,0,0,0
8762-d,6,director,I,3,3,0,0,0,0,0,0
8762-d,6,director,J,7,5,0,0,0,1,0,0
8762-d,6,director,K,2,1,1,0,0,0,0,0
8762-d,6,director,G,4,3,1,0,0,0,0,0
8762-d,6,director,E,10,4,2,0,0,1,0,1
9409-4,1,director,L,3,2,0,0,0,1,0,0
9409-4,1,director,L,7,1,2,1,0,0,0,1
9409-4,1,director,L,3,1,0,1,0,0,1,0
9409-4,1,director,G,11,4,0,2,0,1,2,1
9409-4,1,director,G,4,2,0,0,0,0,0,1
9409-4,1,director,G,7,2,2,0,0,0,0,1
9409-4,1,director,A,9,4,1,0,2,0,2,0
9409-4,1,director,A,9,2,2,0,1,0,1,1
9409-4,1,director,C,9,4,0,2,0,3,0,0
9409-4,1,director,C,2,2,0,0,0,0,0,0
9409-4,1,director,E,5,2,0,2,0,1,0,0
9409-4,1,director,H,2,0,0,0,0,0,0,2
9409-4,1,matcher,H,5,3,0,1,0,1,0,0
9409-4,1,director,K,12,4,1,2,1,1,1,0
9409-4,1,director,B,10,4,0,0,0,4,0,0
9409-4,1,director,B,6,1,0,1,0,2,0,0
9409-4,1,director,B,2,0,0,0,0,0,0,2
9409-4,1,matcher,B,9,4,0,0,0,4,1,0
9409-4,1,director,F,4,1,2,0,1,0,0,0
9409-4,1,director,D,10,4,0,2,0,1,1,2
9409-4,1,director,I,1,1,0,0,0,0,0,0
9409-4,1,director,J,5,2,0,1,0,0,1,1
9409-4,2,director,E,2,1,1,0,0,0,0,0
9409-4,2,director,I,1,1,0,0,0,0,0,0
9409-4,2,director,F,3,1,2,0,0,0,0,0
9409-4,2,director,D,10,4,2,2,0,1,1,0
9409-4,2,director,D,19,4,3,1,3,5,0,1
9409-4,2,director,B,7,4,0,1,0,2,0,0
9409-4,2,director,,8,4,1,0,2,0,0,0
9409-4,2,director,B,5,1,1,1,0,0,0,0
9409-4,2,director,J,10,3,1,1,0,2,1,1
9409-4,2,director,J,10,2,2,1,1,2,0,1
9409-4,2,director,C,19,3,4,3,3,1,1,1
9409-4,2,matcher,C,5,0,2,0,2,0,0,1
9409-4,2,director,C,1,1,0,0,0,0,0,0
9409-4,2,director,G,2,0,1,0,0,0,0,0
9409-4,2,director,G,4,2,0,0,0,0,0,1
9409-4,2,director,L,9,2,5,1,0,0,0,1
9409-4,2,director,A,6,2,0,2,0,0,2,0
9409-4,2,director,H,4,1,0,1,0,0,0,0
9409-4,2,director,H,2,2,0,0,0,0,0,0
9409-4,2,director,H,1,1,0,0,0,0,0,0
9409-4,2,director,H,10,3,0,2,0,3,0,0
9409-4,2,director,H,6,1,0,1,1,1,0,0
9409-4,2,director,K,4,2,1,0,0,1,0,0
9409-4,2,matcher,K,10,4,1,2,0,2,1,0
9409-4,2,director,K,2,2,0,0,0,0,0,0
9409-4,3,director,E,2,1,1,0,0,0,0,0
9409-4,3,director,H,5,2,0,0,0,2,0,0
9409-4,3,director,B,1,1,0,0,0,0,0,0
9409-4,3,director,I,1,1,0,0,0,0,0,0
9409-4,3,director,F,6,3,2,0,0,1,0,0
9409-4,3,director,D,1,1,0,0,0,0,0,0
9409-4,3,director,C,1,1,0,0,0,0,0,0
9409-4,3,director,K,4,2,1,0,0,1,0,0
9409-4,3,director,L,5,2,1,0,0,1,0,0
9409-4,3,director,G,8,3,1,1,0,0,1,1
9409-4,3,director,G,7,1,1,1,0,2,0,1
9409-4,3,matcher,G,6,2,0,0,1,1,1,0
9409-4,3,director,J,5,2,1,1,0,1,0,0
9409-4,3,director,G,6,1,2,1,1,1,0,0
9409-4,3,director,A,10,3,2,0,0,1,0,2
9409-4,3,director,J,10,5,1,1,0,0,1,1
9409-4,3,director,J,9,2,2,1,1,2,0,0
9409-4,3,director,J,6,1,2,1,2,0,0,0
9409-4,4,director,G,1,1,0,0,0,0,0,0
9409-4,4,director,C,1,1,0,0,0,0,0,0
9409-4,4,director,J,4,2,1,0,0,1,0,0
9409-4,4,director,E,2,1,1,0,0,0,0,0
9409-4,4,director,D,1,1,0,0,0,0,0,0
9409-4,4,director,B,1,1,0,0,0,0,0,0
9409-4,4,director,F,6,2,1,1,0,1,1,0
9409-4,4,director,I,1,1,0,0,0,0,0,0
9409-4,4,director,H,1,1,0,0,0,0,0,0
9409-4,4,director,K,4,2,1,0,0,1,0,0
9409-4,4,director,L,4,2,1,0,0,1,0,0
9409-4,4,director,A,11,3,1,2,1,0,1,0
9409-4,4,matcher,A,2,2,0,0,0,0,0,0
9409-4,5,director,A,2,2,0,0,0,0,0,0
9409-4,5,director,G,1,1,0,0,0,0,0,0
9409-4,5,director,K,4,3,0,0,0,1,0,0
9409-4,5,director,H,1,1,0,0,0,0,0,0
9409-4,5,director,L,3,2,1,0,0,0,0,0
9409-4,5,director,F,3,1,2,0,0,0,0,0
9409-4,5,director,D,1,1,0,0,0,0,0,0
9409-4,5,director,E,2,1,1,0,0,0,0,0
9409-4,5,director,J,4,1,1,0,0,1,0,0
9409-4,5,director,I,1,1,0,0,0,0,0,0
9409-4,5,director,C,1,1,0,0,0,0,0,0
9409-4,5,director,B,1,1,0,0,0,0,0,0
9409-4,6,director,K,3,3,0,0,0,0,0,0
9409-4,6,director,A,2,2,0,0,0,0,0,0
9409-4,6,director,D,1,1,0,0,0,0,0,0
9409-4,6,director,J,3,1,1,0,0,1,0,0
9409-4,6,director,I,1,1,0,0,0,0,0,0
9409-4,6,director,F,4,2,2,0,0,0,0,0
9409-4,6,director,C,1,1,0,0,0,0,0,0
9409-4,6,director,G,1,1,0,0,0,0,0,0
9409-4,6,director,H,1,1,0,0,0,0,0,0
9409-4,6,director,E,2,1,1,0,0,0,0,0
9409-4,6,director,L,3,2,0,0,0,0,0,0
9409-4,6,director,B,1,1,0,0,0,0,0,0
